User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1001067,P002382,F,36-45,6,A,0,1,13,2.0,,11910
1004381,P003030,M,26-35,8,C,2,0,19,8.0,,12316
1002445,P003621,M,51-55,17,B,0,0,10,,,9858
1004108,P002277,M,36-45,0,C,3,1,1,2.0,,12219
1003374,P001965,M,55+,19,B,1,1,16,,,11130
1003970,P003628,F,46-50,12,B,4+,0,3,,4.0,12213
1002547,P004469,M,0-17,7,A,3,0,3,5.0,9.0,8757
1000754,P004828,M,46-50,20,C,4+,1,6,8.0,,9168
1002083,P002900,F,51-55,8,C,2,1,12,,9.0,13191
1002775,P003217,F,18-25,0,B,2,1,5,16.0,9.0,11645
1002897,P004761,M,46-50,8,B,0,1,16,,,16911
1004186,P001700,M,51-55,19,A,4+,0,17,16.0,,10040
1000776,P001510,M,0-17,10,C,2,1,10,2.0,9.0,11989
1001626,P002283,M,36-45,19,C,2,1,7,5.0,,13949
1003070,P001583,F,26-35,3,B,4+,1,10,,,14442
1000418,P001983,M,51-55,15,A,2,1,2,14.0,,13515
1000115,P001458,M,51-55,13,A,0,1,15,,9.0,12188
1000617,P003576,F,55+,19,A,2,0,17,16.0,,13057
1003975,P002905,M,18-25,20,A,3,1,4,,,6684
1003268,P003388,M,36-45,17,A,3,0,8,,,18818
1000826,P003104,F,51-55,8,A,0,1,19,5.0,9.0,12972
1001517,P003265,F,51-55,0,B,3,1,2,14.0,,8833
1003147,P003666,F,26-35,2,B,2,1,16,,,13713
1000413,P001815,M,0-17,19,B,3,0,14,,3.0,12243
1000729,P004756,F,46-50,0,B,3,0,12,14.0,,16806
1003349,P003778,M,55+,2,B,2,1,9,2.0,,18071
1002809,P003511,M,36-45,13,B,4+,1,12,,9.0,10211
1000676,P001246,F,26-35,13,A,0,1,3,16.0,,9873
1003466,P001729,M,26-35,12,C,4+,1,13,8.0,,12073
1002505,P003420,F,46-50,0,C,4+,0,6,2.0,,4319
1002968,P001416,M,36-45,14,B,3,1,2,2.0,,12511
1002787,P002054,M,36-45,19,A,1,0,7,8.0,15.0,11314
1001123,P001367,F,55+,6,C,4+,0,14,,17.0,13299
1004080,P003606,M,0-17,15,C,2,0,6,5.0,4.0,7203
1001572,P004717,M,36-45,19,A,2,1,9,,,15439
1002144,P001107,M,55+,20,A,2,1,7,,,11322
1001688,P003631,F,51-55,0,C,1,1,19,,,7091
1004133,P001838,M,46-50,14,B,1,0,16,14.0,,8304
1003852,P001417,M,36-45,19,C,0,0,13,14.0,,12016
1003441,P002643,M,0-17,14,A,1,0,6,2.0,,9564
1003767,P001820,F,26-35,18,C,0,0,4,2.0,3.0,6913
1002327,P002421,M,51-55,5,A,2,0,12,5.0,,13042
1002915,P004343,M,36-45,5,A,1,0,10,,,13006
1004969,P001682,M,46-50,0,C,3,1,16,8.0,,13340
1003953,P004187,M,36-45,15,A,3,1,1,5.0,,6376
1000596,P004912,M,55+,17,A,3,0,12,,,11704
1000729,P004657,M,18-25,12,C,1,0,19,,,13518
1001366,P001255,M,0-17,11,A,1,0,19,16.0,3.0,9299
1004493,P004152,F,26-35,17,A,1,1,18,,,13062
1000699,P003827,F,18-25,9,B,3,1,9,,9.0,11055
1000396,P004199,M,46-50,13,B,2,1,4,14.0,9.0,5697
1004172,P001837,M,36-45,19,C,4+,0,11,14.0,,9135
1004361,P003962,F,0-17,10,C,2,0,16,,,11167
1002503,P003282,M,51-55,17,B,1,0,2,14.0,,12681
1001820,P001552,M,55+,11,B,4+,0,9,16.0,17.0,3276
1000718,P001180,M,55+,16,B,4+,0,18,,,16241
1002783,P001156,M,36-45,2,C,2,0,17,,,11668
1004947,P002477,F,36-45,20,C,3,0,17,,4.0,14916
1003578,P001570,M,36-45,0,C,0,1,14,5.0,,4793
1000144,P001856,M,51-55,0,C,3,0,13,5.0,3.0,9276
1004981,P002784,M,36-45,5,B,3,1,19,,,14845
1003141,P002727,M,0-17,18,B,4+,0,6,,,14253
1004492,P002047,M,51-55,3,B,1,1,12,,,16004
1002939,P002496,M,51-55,12,A,1,0,13,2.0,,14894
1003637,P002423,F,18-25,11,A,4+,0,3,14.0,,9366
1003223,P003995,F,46-50,7,C,3,0,16,,,13139
1001168,P001591,F,51-55,19,B,2,1,10,14.0,,14483
1002617,P003181,F,18-25,6,B,0,0,10,14.0,17.0,13785
1001063,P001420,M,0-17,20,B,3,1,18,,,11580
1002157,P003260,M,46-50,6,C,3,1,3,16.0,,12875
1002983,P003947,M,51-55,6,A,0,1,13,2.0,,12139
1003295,P003529,M,26-35,13,B,2,0,16,2.0,,16799
1004730,P001347,F,18-25,17,B,0,0,4,5.0,,8101
1001157,P001165,F,0-17,18,C,4+,1,11,14.0,,12844
1000733,P001936,M,0-17,19,B,0,1,17,5.0,3.0,15883
1004331,P001347,M,0-17,18,C,0,0,1,8.0,,7645
1004847,P003896,F,55+,17,B,3,1,12,2.0,,9286
1000954,P001397,F,46-50,5,C,3,0,3,2.0,,15114
1002540,P001582,M,36-45,15,C,1,1,19,,17.0,15178
1003325,P003773,F,26-35,2,B,0,1,9,,,14786
1003302,P004506,M,46-50,20,B,4+,0,19,5.0,,11307
1001543,P002600,M,46-50,1,B,1,1,19,,,10575
1001192,P004292,M,51-55,14,C,0,1,18,2.0,,13463
1002994,P001307,M,55+,19,B,3,0,11,2.0,,10329
1002682,P004038,M,18-25,10,B,4+,0,1,,3.0,2919
1001218,P003845,M,26-35,18,B,2,0,12,16.0,,15980
1001541,P004768,F,0-17,17,C,1,0,11,,17.0,15712
1003237,P003766,M,46-50,10,A,3,0,10,,,15799
1002387,P003513,M,26-35,2,A,2,0,11,14.0,,16774
1003720,P001098,M,18-25,3,A,0,0,8,14.0,,13350
1001389,P002265,M,36-45,5,A,4+,0,17,,,11907
1001857,P001157,M,26-35,11,B,3,0,6,16.0,,17872
1001366,P003657,M,55+,20,C,3,0,7,16.0,,15788
1000500,P001553,M,55+,3,B,4+,0,5,,,13359
1001681,P001650,M,0-17,11,A,3,0,4,2.0,,3203
1000511,P004866,M,55+,3,B,3,1,7,,,11897
1004313,P003967,M,46-50,1,C,0,1,16,,,11680
1001325,P003274,F,36-45,11,B,1,1,4,,,10686
1001156,P003470,M,18-25,12,C,2,0,3,,17.0,8278
1001828,P004143,M,0-17,15,A,4+,1,14,14.0,4.0,13544
1003142,P003290,M,36-45,3,A,2,0,4,14.0,3.0,8542
1003487,P003577,M,51-55,7,C,4+,0,9,14.0,,13818
1001811,P004660,M,51-55,4,B,4+,0,11,,,8782
1002924,P002068,F,18-25,13,C,3,0,1,2.0,15.0,10060
1002215,P002495,F,0-17,14,C,0,1,9,8.0,3.0,11104
1004187,P003418,M,55+,10,A,4+,0,8,5.0,,12344
1000714,P002878,M,46-50,9,B,2,1,15,2.0,,11345
1003603,P003699,M,18-25,9,B,1,1,8,,,9871
1004135,P003736,F,55+,5,C,2,1,7,8.0,,13805
1003523,P001733,M,36-45,15,B,0,0,14,14.0,4.0,12617
1004269,P002950,M,0-17,20,A,1,0,18,,,11738
1004749,P001091,F,51-55,3,B,3,0,3,2.0,,8455
1004850,P004093,F,51-55,8,C,2,0,15,2.0,17.0,12941
1001244,P003219,F,26-35,9,A,2,1,6,8.0,,7793
1003710,P002627,F,0-17,4,A,4+,0,15,16.0,4.0,10303
1001082,P002215,F,36-45,9,B,4+,0,14,2.0,,9482
1000456,P002100,M,36-45,15,C,1,0,11,2.0,,16659
1004925,P002304,M,26-35,10,B,3,0,8,,3.0,10439
1000895,P002387,F,55+,5,A,4+,1,8,,4.0,6901
1001385,P001178,M,36-45,6,B,2,0,5,,9.0,7264
1001959,P003285,F,55+,11,A,1,0,16,14.0,,9970
1003073,P004206,M,55+,12,A,4+,0,7,2.0,3.0,10193
1001997,P003924,M,0-17,16,B,4+,0,1,,,10696
1004286,P003949,M,55+,8,B,0,0,5,2.0,,8811
1000505,P001279,M,51-55,7,B,1,1,3,,,10716
1001215,P002042,M,18-25,15,A,1,0,13,16.0,,16943
1001532,P002618,M,51-55,20,B,3,0,17,2.0,9.0,12348
1003441,P003787,M,55+,2,C,4+,1,1,,,13963
1000824,P001370,M,51-55,4,B,1,0,19,5.0,,13550
1000929,P002800,M,0-17,20,B,3,1,4,8.0,,8737
1000134,P004183,M,55+,12,A,4+,1,13,2.0,,10184
1002106,P004834,M,36-45,17,A,2,0,19,8.0,,14172
1003628,P004747,M,26-35,20,C,0,0,18,,,7259
1004781,P003917,F,26-35,15,B,3,0,11,2.0,,11305
1001853,P002703,F,46-50,13,B,0,0,9,14.0,4.0,6886
1004911,P004066,F,26-35,10,C,2,0,3,,4.0,12754
1004176,P003268,F,26-35,17,C,1,0,16,,,15043
1002934,P003967,M,36-45,7,C,4+,0,17,5.0,15.0,11818
1003285,P001303,F,18-25,11,B,1,0,13,2.0,,17608
1004299,P004774,F,18-25,18,A,0,0,6,8.0,,7657
1002812,P002348,F,36-45,19,C,1,0,7,,,7081
1001251,P002460,M,26-35,1,C,1,0,9,14.0,,10686
1003513,P003485,F,0-17,8,A,3,1,5,5.0,,1868
1001257,P002193,M,51-55,8,C,3,1,5,,3.0,10728
1003377,P003422,F,55+,13,B,2,0,15,,15.0,9629
1003487,P004628,M,51-55,14,B,3,0,4,16.0,,17911
1003585,P003428,M,18-25,10,A,3,0,10,2.0,,8169
1001397,P004033,M,36-45,12,B,3,1,9,,4.0,18819
1003638,P003061,M,0-17,4,A,3,1,7,,,14708
1003331,P003790,M,26-35,5,B,2,1,15,,17.0,7645
1002704,P001668,F,36-45,4,A,3,1,19,2.0,17.0,12445
1000471,P001499,M,18-25,0,B,3,1,10,14.0,,13456
1001354,P004717,M,55+,17,B,0,0,7,,,10954
1002784,P002414,M,0-17,7,C,3,0,3,,,6701
1002832,P002572,M,0-17,16,A,2,1,3,8.0,,7478
1000358,P003612,M,18-25,10,C,2,0,18,5.0,17.0,11104
1003020,P001529,M,0-17,10,B,1,1,13,,,10912
1000668,P003006,M,51-55,2,C,3,0,12,,3.0,11274
1004469,P003539,M,55+,7,B,4+,0,17,,,8092
1001146,P004621,M,18-25,7,C,1,0,17,,,13979
1004186,P004770,M,51-55,20,B,2,0,11,16.0,,13228
1003720,P004456,M,36-45,20,B,1,0,17,5.0,3.0,8100
1002746,P002219,F,46-50,2,B,4+,0,17,2.0,,13065
1000540,P001754,M,55+,9,C,0,1,19,14.0,,3770
1002780,P003347,M,26-35,18,C,4+,0,7,2.0,,7791
1004965,P001814,M,36-45,13,B,1,0,19,2.0,,9490
1004137,P003594,M,51-55,17,A,3,0,2,,,12676
1004836,P001726,M,26-35,2,C,0,1,10,5.0,3.0,8751
1003776,P001730,M,26-35,19,C,4+,1,6,5.0,,9039
1002509,P001827,M,51-55,13,A,3,0,16,14.0,,14807
1002780,P003649,M,51-55,10,C,4+,0,8,2.0,17.0,10414
1000925,P002331,M,55+,9,A,2,1,4,,,8929
1002957,P003046,M,18-25,13,C,3,0,11,2.0,9.0,4875
1001582,P004323,F,46-50,0,C,2,0,18,16.0,,13177
1003325,P004079,M,55+,15,B,0,1,15,,,15732
1004486,P003815,M,51-55,5,B,0,0,16,,9.0,12650
1000256,P001874,F,26-35,17,B,0,1,8,,17.0,13232
1004805,P004279,F,26-35,15,B,0,0,17,14.0,,12335
1001839,P003984,M,36-45,18,C,2,0,2,,,8386
1001945,P003178,M,46-50,15,C,2,1,17,,,16336
1000010,P004807,M,46-50,4,B,1,0,15,16.0,,15614
1002872,P004780,M,26-35,11,C,1,0,7,8.0,,10491
1000798,P003003,M,46-50,5,B,2,1,11,,9.0,13386
1004973,P002677,M,36-45,1,C,0,0,19,,,18362
1001016,P004835,M,18-25,15,C,1,0,6,2.0,,9818
1001825,P001607,M,26-35,20,C,3,0,18,,3.0,15422
1004470,P003073,M,0-17,10,A,2,0,9,5.0,17.0,13550
1003137,P004694,M,26-35,11,B,3,1,16,2.0,,13318
1002194,P002477,M,26-35,10,B,0,0,13,2.0,,11926
1000224,P001634,M,18-25,19,B,2,1,8,2.0,,4747
1004949,P002209,M,51-55,18,B,1,0,17,,,16300
1004159,P001483,M,51-55,7,C,1,1,14,,4.0,9216
1003926,P003727,F,0-17,17,B,3,0,9,,9.0,11474
1004785,P002074,M,0-17,4,B,2,1,6,5.0,,9457
1004001,P002914,M,0-17,11,A,0,0,16,2.0,,17432
1001634,P003052,F,51-55,9,A,4+,1,3,8.0,3.0,6988
1002153,P001588,M,55+,14,B,4+,1,2,14.0,,8838
1000511,P004231,F,18-25,4,A,0,0,8,16.0,,16623
1000385,P003255,M,46-50,16,A,1,0,4,,,13091
1000405,P003304,M,0-17,3,B,4+,0,12,,,9988
1004614,P002228,M,46-50,11,A,0,0,1,16.0,,9465
1004572,P004838,M,36-45,17,A,3,0,17,2.0,,14117
1002001,P002973,M,18-25,7,C,1,0,18,14.0,,10241
1002757,P003058,F,46-50,19,C,0,0,17,,,9973
1001669,P001948,M,51-55,16,B,3,1,16,,,12133
1001461,P003055,M,55+,7,B,2,1,3,,,11543
1003637,P004480,F,51-55,12,C,4+,0,9,16.0,,12249
1002725,P003983,M,0-17,2,A,4+,1,12,,4.0,7245
1004810,P003079,M,55+,2,B,4+,0,7,,17.0,9554
1004179,P003007,M,0-17,6,B,0,1,6,2.0,4.0,11387
1002049,P003587,F,55+,17,C,2,1,11,14.0,,14435
1004147,P002741,M,46-50,20,C,0,0,6,8.0,9.0,11360
1004781,P004052,M,51-55,6,B,0,1,17,,4.0,15458
1000717,P001386,F,46-50,1,B,2,0,10,14.0,15.0,8792
1004545,P002251,M,36-45,6,B,3,1,3,,,14228
1004977,P003687,M,18-25,1,C,1,0,19,,,12447
1004584,P002790,M,51-55,6,C,4+,0,3,,,13447
1001824,P002498,M,26-35,13,B,2,1,2,5.0,,10297
1002082,P004795,M,51-55,14,C,3,1,1,,,13010
1003420,P004822,F,36-45,15,A,2,0,18,14.0,15.0,10915
1001575,P001206,M,51-55,7,B,1,0,8,16.0,15.0,12426
1000250,P004389,M,36-45,15,A,2,1,19,,,12902
1000674,P002818,M,51-55,20,A,2,0,5,16.0,,11384
1004534,P002780,M,36-45,6,B,3,0,10,16.0,,13882
1002166,P003604,M,55+,10,C,4+,1,9,5.0,,13785
1000771,P004688,F,0-17,3,B,4+,1,18,2.0,,7798
1003963,P003395,M,46-50,17,B,3,0,19,8.0,,16469
1004364,P001792,M,51-55,12,A,3,0,5,2.0,,7001
1001985,P003281,M,18-25,16,B,0,0,11,8.0,,12921
1001078,P002724,M,0-17,11,B,0,0,1,,,6869
1000236,P004115,F,36-45,17,B,1,0,12,,,14126
1000389,P002005,F,18-25,9,B,0,0,6,,15.0,12872
1003038,P003784,M,0-17,6,B,0,0,12,,3.0,12538
1004859,P001941,F,26-35,11,B,2,0,12,,15.0,8636
1001849,P002165,M,51-55,11,B,2,1,3,8.0,,17548
1004720,P004719,M,51-55,12,A,3,1,15,,17.0,11515
1002815,P003223,M,36-45,0,B,4+,0,11,,,10025
1003375,P002677,M,0-17,6,B,1,0,10,,,891
1003279,P001448,F,0-17,15,C,0,0,16,,,6872
1001253,P001591,M,36-45,15,C,2,0,12,,17.0,15876
1003982,P001081,M,26-35,20,C,4+,0,16,8.0,,12003
1004674,P003182,F,51-55,15,B,0,0,5,2.0,,8296
1002123,P004790,M,46-50,15,B,4+,1,18,2.0,,14895
1004531,P003903,F,26-35,13,C,2,1,10,2.0,,8533
1002151,P004248,M,36-45,10,B,3,1,6,,,7314
1004860,P002406,M,46-50,18,A,0,0,14,16.0,,13683
1001330,P004314,F,0-17,10,C,0,0,14,14.0,,12587
1001359,P004638,M,55+,1,A,1,1,9,,,13367
1002483,P004212,F,55+,6,A,0,0,16,,,6161
1004543,P002480,M,26-35,8,C,2,1,13,5.0,,14498
1002018,P003487,F,55+,8,C,4+,1,14,2.0,15.0,12764
1001332,P002079,M,26-35,13,C,4+,0,11,,,12894
1004345,P004598,M,55+,9,A,3,1,2,,,11784
1004262,P003744,F,51-55,15,C,3,0,19,2.0,15.0,13146
1001359,P004897,M,55+,17,C,2,1,12,14.0,,9490
1004638,P001418,M,51-55,0,C,4+,0,17,,,9397
1004855,P001087,F,46-50,1,C,3,1,9,2.0,,12599
1003178,P004680,M,0-17,19,B,3,1,11,2.0,,11269
1002129,P003703,F,26-35,3,A,1,0,12,2.0,17.0,16017
1002181,P004079,M,46-50,1,C,1,1,3,16.0,9.0,9264
1004893,P004548,M,26-35,3,B,2,0,17,2.0,,12833
1000138,P001214,M,55+,5,B,2,0,6,5.0,,7345
1003473,P004756,M,51-55,3,C,2,0,4,16.0,,7433
1002833,P002758,M,0-17,17,B,2,0,13,,4.0,10192
1003580,P003599,M,55+,4,B,4+,0,17,,,9325
1003032,P002520,M,0-17,10,B,0,0,10,,,14585
1004165,P002717,M,18-25,12,A,2,0,18,5.0,,15746
1002594,P003550,M,46-50,2,A,1,1,14,,,5740
1004301,P004853,F,51-55,18,C,0,0,16,,,8416
1003819,P003746,M,51-55,19,A,0,1,19,16.0,,11344
1004139,P003292,M,51-55,10,A,4+,1,15,5.0,9.0,13877
1003824,P002501,F,55+,10,C,3,0,13,14.0,3.0,9772
1004043,P001308,M,36-45,20,A,0,1,2,16.0,,1757
1001907,P001230,F,26-35,1,B,4+,1,9,16.0,9.0,5646
1000761,P004454,M,0-17,14,C,4+,0,13,,,16616
1003446,P001154,M,26-35,7,B,4+,0,12,2.0,17.0,9745
1000900,P002198,M,26-35,1,C,2,0,1,16.0,4.0,11955
1004456,P003895,F,36-45,7,C,3,0,13,,15.0,13349
1002948,P001114,M,0-17,19,C,2,1,8,16.0,,7115
1001720,P002413,F,18-25,14,B,1,1,4,14.0,,9380
1000281,P001310,M,51-55,15,B,3,0,11,2.0,,17046
1003267,P001992,M,46-50,12,B,2,0,6,2.0,,12060
1001888,P003347,M,26-35,16,C,3,0,13,,,12480
1003267,P002041,M,36-45,13,C,1,0,5,2.0,,10891
1000667,P003831,M,36-45,13,C,2,0,13,,,15805
1004189,P001011,F,46-50,0,B,3,1,17,,,18030
1000672,P002427,M,46-50,0,B,1,0,19,14.0,9.0,6813
1001970,P004884,M,55+,2,B,4+,0,19,2.0,,19923
1004157,P004775,M,0-17,14,A,3,1,1,8.0,,12072
1003123,P003279,F,26-35,4,C,1,1,4,16.0,,11853
1004700,P004002,F,26-35,4,A,4+,0,2,,,8282
1004778,P004676,F,46-50,3,B,1,1,12,,,16567
1003901,P003013,F,51-55,13,C,0,0,1,2.0,,9119
1000524,P001729,F,55+,19,A,1,1,12,16.0,,11055
1002394,P002301,F,18-25,6,C,2,0,13,8.0,3.0,8406
1003118,P002376,M,26-35,14,A,2,0,6,5.0,,7472
1002594,P004065,M,36-45,10,C,2,0,7,5.0,,8273
1001969,P003036,M,51-55,13,B,2,1,5,2.0,,14171
1001754,P004046,M,46-50,5,A,0,0,9,2.0,,15228
1002297,P003350,M,26-35,9,B,0,0,13,16.0,,15093
1002262,P001540,M,0-17,6,C,0,0,14,14.0,17.0,12030
1002287,P003517,M,46-50,9,B,4+,0,8,8.0,,14110
1004203,P003860,F,36-45,13,B,3,0,16,8.0,,9091
1002879,P001076,M,0-17,4,C,2,0,14,2.0,,12244
1004144,P004067,F,55+,0,A,3,0,18,,,10059
1003645,P004592,M,46-50,18,C,2,1,10,2.0,,9550
1004433,P001023,F,46-50,7,A,2,0,19,,,12424
1002056,P002038,F,26-35,18,B,2,0,16,,,13161
1004721,P001675,F,0-17,16,A,0,0,9,,,9474
1001277,P003572,M,55+,18,B,4+,1,1,,4.0,12225
1002767,P003394,M,46-50,15,A,2,1,9,,15.0,11501
1000303,P001171,M,51-55,3,B,2,0,14,,,6072
1000639,P002892,F,36-45,7,B,2,0,7,,,7287
1000056,P004398,F,0-17,3,B,1,0,11,,,11899
1004822,P003759,F,51-55,12,B,2,1,7,8.0,,11434
1000526,P004556,M,26-35,6,B,0,1,10,5.0,9.0,10205
1004570,P001488,M,18-25,0,A,0,1,19,14.0,,10278
1004124,P002485,M,55+,8,C,3,0,2,,,14604
1002126,P003425,M,46-50,3,B,0,1,2,14.0,,12657
1003288,P004659,M,18-25,13,A,3,0,16,16.0,15.0,6695
1000365,P004235,M,46-50,8,B,4+,0,12,,,12319
1004622,P003419,F,51-55,2,C,1,1,8,8.0,,10390
1004979,P004644,M,26-35,14,A,0,0,10,,,9561
1001647,P004047,M,26-35,4,A,2,0,15,2.0,,11880
1000919,P004024,F,26-35,0,C,4+,0,16,,,7458
1002798,P004495,M,26-35,10,B,2,0,4,14.0,3.0,13282
1001532,P001756,M,0-17,18,B,3,1,5,2.0,,15336
1003346,P003524,M,0-17,4,C,3,0,17,5.0,,10116
1001907,P003429,M,46-50,16,A,1,0,10,2.0,,10995
1003087,P001154,M,0-17,18,B,4+,1,4,,,7473
1004581,P001256,M,46-50,16,B,3,1,1,,,9102
1002076,P002779,M,55+,4,A,2,1,1,2.0,15.0,12331
1000714,P001673,M,0-17,19,A,0,1,7,,9.0,10761
1001063,P003115,M,0-17,8,B,0,0,3,,,12885
1001977,P003391,F,0-17,5,A,4+,0,16,,,18238
1001297,P004348,M,55+,20,B,4+,1,16,,,10805
1000126,P001672,F,36-45,12,C,3,0,15,,,11742
1004633,P003438,M,55+,20,C,0,0,11,,,10653
1003597,P002472,M,26-35,10,B,1,1,18,5.0,17.0,15044
1003284,P001258,F,55+,0,A,1,0,8,,,10408
1001604,P001306,M,36-45,16,B,1,1,6,2.0,15.0,11810
1000067,P004918,M,0-17,5,B,1,1,18,,,12963
1000233,P002118,M,0-17,2,C,3,0,8,,,11148
1002157,P003997,M,36-45,15,C,2,0,17,,,13946
1001170,P004535,F,51-55,12,B,1,1,5,,,10268
1002159,P004017,F,46-50,11,A,3,0,3,2.0,,12900
1004207,P001245,M,26-35,10,C,1,1,19,2.0,,12537
1001494,P003780,M,55+,1,C,1,0,7,2.0,4.0,16456
1004719,P002658,M,46-50,18,B,2,1,12,,,12628
1004008,P001186,F,51-55,7,B,1,0,1,14.0,9.0,16017
1002473,P002797,F,26-35,12,B,3,0,3,14.0,17.0,13438
1002661,P001924,F,18-25,13,C,3,0,10,5.0,,10249
1002740,P001784,M,26-35,14,A,0,0,6,,,10211
1001762,P004444,F,55+,16,C,4+,0,16,,,7625
1003515,P002595,M,46-50,14,A,1,0,14,5.0,4.0,16841
1001976,P004477,M,26-35,20,C,1,1,8,16.0,,17888
1002363,P003455,F,18-25,9,B,3,0,6,14.0,3.0,7915
1000877,P004196,M,18-25,0,A,1,1,11,,,11885
1003813,P002360,F,0-17,11,A,3,0,4,,,10497
1003449,P001340,M,55+,8,B,0,1,8,14.0,,11691
1001313,P001562,F,18-25,4,A,1,1,5,2.0,,6929
1001461,P004249,M,36-45,14,B,0,0,10,2.0,,15178
1002710,P001650,M,46-50,2,A,0,0,12,,4.0,12161
1002325,P003999,M,36-45,18,A,4+,0,17,14.0,,19205
1001734,P004910,M,51-55,6,B,3,1,11,,,11160
1001606,P002193,M,36-45,6,B,0,0,12,8.0,,12157
1002564,P004110,M,46-50,6,B,3,0,12,5.0,,10551
1003422,P001068,M,51-55,1,B,4+,1,17,2.0,,8089
1003518,P004307,M,36-45,1,B,3,1,5,2.0,3.0,10751
1002398,P002583,M,36-45,11,B,4+,1,17,2.0,,10461
1003736,P003428,M,55+,4,A,1,0,5,,,14065
1002871,P003104,F,51-55,3,A,4+,0,13,,15.0,10552
1001161,P002300,F,36-45,6,A,4+,1,14,14.0,3.0,8990
1004855,P003897,M,18-25,15,B,4+,1,8,5.0,,6561
1000243,P002122,M,46-50,2,B,2,0,14,5.0,,14435
1002591,P001915,F,46-50,20,B,0,0,6,,,8019
1001064,P004598,M,46-50,1,C,3,1,7,2.0,,12547
1004325,P003372,M,36-45,16,B,3,0,10,,,13104
1002596,P001460,M,18-25,8,B,2,0,17,8.0,,15026
1000920,P003226,M,46-50,19,A,1,1,6,,9.0,7825
1000006,P001843,M,26-35,7,C,0,1,3,,,12892
1000468,P001573,M,46-50,11,B,0,0,19,2.0,9.0,11859
1004171,P001118,M,0-17,6,C,0,0,19,,3.0,14002
1000004,P004540,M,26-35,13,C,0,0,3,,,10151
1000646,P003596,M,46-50,15,C,2,0,3,8.0,17.0,14345
1000118,P001645,M,36-45,0,C,3,0,5,16.0,,12043
1002929,P002478,M,46-50,9,B,1,0,6,,3.0,11731
1002552,P003073,M,18-25,10,B,1,0,6,5.0,,19481
1004290,P002513,F,18-25,6,C,1,0,13,8.0,9.0,16117
1000847,P003031,M,46-50,17,C,2,0,19,5.0,3.0,11589
1002763,P002031,M,55+,18,B,2,0,5,,,9337
1001142,P001968,M,36-45,13,B,4+,1,1,2.0,,9764
1001811,P003010,M,36-45,16,C,2,1,17,8.0,17.0,13043
1000724,P002539,M,36-45,18,B,0,1,2,16.0,,6725
1000225,P003580,M,46-50,12,A,3,1,12,8.0,,14861
1004628,P004998,F,46-50,2,B,1,1,18,,,10047
1004209,P003196,M,0-17,1,A,2,1,7,5.0,3.0,15520
1004655,P002511,F,18-25,8,B,3,0,5,16.0,,12005
1002049,P002048,M,55+,6,C,0,1,19,2.0,,10318
1004750,P001654,F,26-35,13,A,2,0,16,,,11002
1004416,P004828,F,26-35,4,C,2,1,12,5.0,,5946
1001574,P002954,F,18-25,19,C,3,0,19,5.0,,13106
1001829,P003992,M,51-55,14,C,0,1,19,,,10049
1001918,P001554,M,0-17,19,C,2,1,15,,,12622
1004235,P001424,F,18-25,0,B,3,0,9,5.0,,8880
1002027,P001292,F,0-17,19,B,0,1,8,16.0,15.0,14276
1003745,P002208,F,51-55,6,C,2,0,19,,,11559
1000902,P003601,M,0-17,4,B,2,0,7,5.0,,17555
1004786,P001430,F,36-45,3,B,1,0,19,2.0,,5004
1002040,P003651,M,18-25,10,B,4+,0,12,,,10073
1000010,P001316,M,26-35,18,B,0,1,3,16.0,,17861
1000261,P001397,M,46-50,5,C,3,0,4,16.0,3.0,9699
1001674,P002347,M,51-55,19,B,1,0,2,,,12704
1002220,P002588,F,51-55,17,C,2,0,7,8.0,,7214
1002061,P001595,M,46-50,4,B,3,0,3,8.0,,17812
1003714,P003593,M,18-25,19,B,1,0,1,16.0,,9468
1001620,P003123,M,55+,14,A,1,0,12,,,8249
1000321,P003912,M,46-50,20,C,4+,0,19,16.0,,12744
1001343,P002943,M,0-17,19,A,1,1,17,,,9205
1002377,P001915,M,46-50,5,C,0,1,18,14.0,,9070
1002833,P003756,M,0-17,3,C,4+,0,3,14.0,,5622
1002825,P003533,F,0-17,16,B,4+,1,13,8.0,,8315
1001995,P004869,F,26-35,14,C,2,1,5,,4.0,11439
1002959,P004159,M,46-50,17,B,2,0,19,8.0,4.0,17696
1002039,P003794,M,55+,5,A,0,1,19,,4.0,15715
1003491,P002255,M,26-35,19,B,3,1,8,,,13131
1003678,P004078,M,55+,18,A,0,1,16,14.0,,12464
1001119,P004875,M,46-50,11,B,4+,1,5,2.0,17.0,11071
1001605,P003597,M,55+,8,B,2,1,4,,3.0,7607
1004028,P001975,M,0-17,7,C,0,1,16,5.0,,13778
1000236,P002075,F,55+,14,B,2,0,14,14.0,,9742
1001970,P004726,M,46-50,0,B,0,0,13,2.0,,12575
1004430,P003989,M,51-55,1,B,0,0,8,,,12182
1001909,P003966,F,51-55,2,B,1,0,18,2.0,3.0,12984
1000376,P004467,M,26-35,18,A,0,0,5,2.0,,10861
1003531,P002244,M,36-45,9,A,2,0,6,5.0,,13585
1002636,P002451,M,51-55,13,C,0,0,6,8.0,,8480
1001571,P004823,F,55+,18,B,3,0,17,16.0,17.0,7884
1002561,P002166,M,26-35,10,A,1,1,16,,,8220
